ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
4325,0705810174,Válvulas.  Para derivación de líquido cefalorraquídeo de resorte presión muy alta de 170 a 230 mm de H2O catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Tamaños: Infantil Pieza.,FCO,50,ML.,generico,SI,28/02/2020
4326,0705810182,Válvulas. Para derivación de líquido cefalorraquídeo de diafragma presión muy baja de 15 a 40 mm de H2O catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Tamaños: Infantil Pieza.,ENV,200,ML.,generico,SI,28/02/2020
4327,0705860013,Válvulas. Para derivación de líquido cefalorraquídeo de diafragma presión baja de 40 a 80 mm de H2O catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Tamaños: Infantil Pieza.,ENV,500,ML.,generico,SI,28/02/2020
4328,0705880052,Válvulas. Para derivación de líquido cefalorraquídeo de diafragma presión media de 80 a 120 mm de H2O catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Tamaños: Infantil Pieza.,AMP,10,ML.,generico,SI,28/02/2020
4329,0705900017,Válvulas. Para derivación de líquido cefalorraquídeo de diafragma presión alta de 120 a 170 mm de H2O catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Tamaños: Infantil Pieza.,,,,generico,SI,28/02/2020
4330,0705900033,Válvulas. Para derivación de líquido cefalorraquídeo de diafragma presión muy alta de 170 a 230 mm de H2O catéter cefálico o ventricular de 13 cm mínimo de longitud y catéter peritoneal de 90 cm mínimo de longitud. Tamaños: Infantil Pieza,BTE,5,KG.,generico,SI,28/02/2020
4331,0705900041,Válvulas.  Para derivación de líquido cefalorraquídeo con regulación por flujo catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Pieza.,ENV,340,GR,generico,SI,28/02/2020
4332,0705900058,Válvulas. De reemplazo para manifolder metálico. Pieza.,BTE,5,KG.,generico,SI,28/02/2020
4333,0705900066,Pivote. De reemplazo para manifolder metálico. Hembra. Pieza.,,,,generico,SI,28/02/2020
4334,0705910016,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica aórtica bivalva de carbón pirolita. Calibre: 16 o 17 Pieza.,BSA,454,GR,generico,SI,28/02/2020
4335,0705910032,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica aórtica bivalva de carbón pirolita. Calibre: 18 o 19 Pieza.,F.A.,3,GR,generico,SI,28/02/2020
4336,0705910040,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica aórtica bivalva de carbón pirolita. Calibre: 21 Pieza.,TBO,250,ML.,generico,SI,28/02/2020
4337,0705920072,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica aórtica bivalva de carbón pirolita. Calibre: 23 Pieza.,ENV,3800,ML.,generico,SI,28/02/2020
4338,0705920080,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica aórtica bivalva de carbón pirolita. Calibre: 25 Pieza.,ENV,10,ML.,generico,SI,28/02/2020
4339,0705920098,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica aórtica bivalva de carbón pirolita. Calibre: 27 Pieza.,ENV,15,ML.,generico,SI,28/02/2020
4340,0705920106,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica aórtica bivalva de carbón pirolita. Calibre: 29 Pieza.,FCO,15,ML.,generico,SI,28/02/2020
4341,0705920114,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica aórtica bivalva de carbón pirolita. Calibre: 31 Pieza.,,,,generico,SI,28/02/2020
4342,0705930014,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 16 o 17 Pieza.,,,,generico,SI,28/02/2020
4343,0705930022,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 18 o 19 Pieza.,F.A.,2.5,GR,generico,SI,28/02/2020
4344,0707070041,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 21 Pieza.,,,,generico,SI,28/02/2020
4345,0707070058,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 23 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4346,0707070090,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 25 Pieza.,CJA,50,PEL,generico,SI,28/02/2020
4347,0707070108,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 27 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4348,0707070115,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 29 Pieza.,CJA,50,PEL,generico,SI,28/02/2020
4349,0707070116,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 31 Pieza.,,,,generico,SI,28/02/2020
4350,0707070132,Prótesis valvulares cardíacas. Valvular cardiaca. Mecánica mitral bivalva de carbón pirolita. Calibre: 33 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4351,0707070140,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica mitral de esfera. Calibre: 25 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4352,0707070157,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica mitral de esfera. Calibre: 27 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4353,0707070173,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica mitral de esfera. Calibre: 29 Pieza.,CJA,50,PEL,generico,SI,28/02/2020
4354,0707070199,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica mitral de esfera. Calibre: 31 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4355,0707070207,Prótesis valvulares cardíacas.  Valvular cardiaca. Mecánica mitral de esfera. Calibre: 33 Pieza.,CJA,50,PEL,generico,SI,28/02/2020
4356,0707070355,Prótesis valvulares cardíacas.  Válvulas aórticas biológicas. Bioprótesis valvular cardiaca aórtica de bovino o porcino. Calibre: 19 Pieza.,CJA,50,PEL,generico,SI,28/02/2020
4357,0707070405,Prótesis valvulares cardíacas.  Válvulas aórticas biológicas. Bioprótesis valvular cardiaca aórtica de bovino o porcino. Calibre: 21 Pieza.,CJA,50,PEL,generico,SI,28/02/2020
4358,0707070488,Prótesis valvulares cardíacas.  Válvulas aórticas biológicas. Bioprótesis valvular cardiaca aórtica de bovino o porcino. Calibre: 23 Pieza.,,,,generico,SI,28/02/2020
4359,0707070496,Prótesis valvulares cardíacas.  Válvulas aórticas biológicas. Bioprótesis valvular cardiaca aórtica de bovino o porcino. Calibre: 25 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4360,0707070504,Prótesis valvulares cardíacas.  Válvulas aórticas biológicas. Bioprótesis valvular cardiaca aórtica de bovino o porcino. Calibre: 27 Pieza.,CJA,150,PEL,generico,SI,28/02/2020
4361,0707070587,Prótesis valvulares cardíacas.  Válvulas mitrales biológicas. Bioprótesis valvular cardiaca mitral de bovino o porcino. Calibre: 25 Pieza.,CJA,25,PEL,generico,SI,28/02/2020
4362,0707070595,Prótesis valvulares cardíacas.  Válvulas mitrales biológicas. Bioprótesis valvular cardiaca mitral de bovino o porcino. Calibre: 27 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4363,0707070603,Prótesis valvulares cardíacas.  Válvulas mitrales biológicas. Bioprótesis valvular cardiaca mitral de bovino o porcino. Calibre: 29 Pieza.,,,,generico,SI,28/02/2020
4364,0707070629,Prótesis valvulares cardíacas.  Válvulas mitrales biológicas. Bioprótesis valvular cardiaca mitral de bovino o porcino. Calibre: 31 Pieza.,,,,generico,SI,28/02/2020
4365,0707071064,Prótesis valvulares cardíacas.  Válvulas mitrales biológicas. Bioprótesis valvular cardiaca mitral de bovino o porcino. Calibre: 33 Pieza.,CJA,100,PEL,generico,SI,28/02/2020
4366,0707071072,Prótesis valvulares cardíacas.  Válvulas aórticas biológicas. Bioprótesis valvular cardiaca aórtica de bovino o porcino. Calibre: 29 Pieza.,,,,generico,SI,28/02/2020
4367,0707071080,Válvulas. Para glaucoma de elastómero de silicón. Estéril. Espesor. 13.0 mm. Longitud.  15 mm. Superficie.184 mm2. Pieza.,,,,generico,SI,28/02/2020
4368,0707071098,Válvulas. Para glaucoma de elastómero de silicón. Estéril. Espesor. 9.6 mm Longitud 10 mm Superficie.96 mm2. Pieza.,,,,generico,SI,28/02/2020
4369,0707071106,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con diámetro de 16 Fr con guía introductora. Estéril. Longitud de la prótesis: 8 mm. Equipo.,,,,generico,SI,28/02/2020
4370,0707071122,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con diámetro de 16 Fr con guía introductora. Estéril. Longitud de la prótesis: 10 mm. Equipo.,,,,generico,SI,28/02/2020
4371,0707071130,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con diámetro de 16 Fr con guía introductora. Estéril. Longitud de la prótesis: 12 mm. Equipo.,,,,generico,SI,28/02/2020
4372,0707071171,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con diámetro de 16 Fr con guía introductora. Estéril. Longitud de la prótesis: 14 mm Equipo.,,,,generico,SI,28/02/2020
4373,0707071189,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con diámetro de 16 Fr con guía introductora. Estéril. Longitud de la prótesis: 18 mm. Equipo.,,,,generico,SI,28/02/2020
4374,0708170535,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con diámetro de 16 Fr con guía introductora. Estéril. Longitud de la prótesis: 22 mm. Equipo.,,,,generico,SI,28/02/2020
4375,0708170543,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con calibre 20 Fr con guía introductora. Estéril. Longitud de la prótesis: 8 mm. Equipo.,ENV,1,CONC,generico,SI,28/02/2020
4376,0708170550,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con calibre 20 Fr con guía introductora. Estéril. Longitud de la prótesis: 10 mm. Equipo.,ENV,1,CONC,generico,SI,28/02/2020
4377,0708170568,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con calibre 20 Fr con guía introductora. Estéril. Longitud de la prótesis: 12 mm. Equipo.,ENV,828,ML.,generico,SI,28/02/2020
4378,0800020018,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con calibre 20 Fr con guía introductora. Estéril. Longitud de la prótesis: 14 mm. Equipo.,ENV,1,LT.,generico,SI,28/02/2020
4379,0800020026,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con calibre 20 Fr con guía introductora. Estéril. Longitud de la prótesis: 18 mm. Equipo.,FCO,125,ML.,generico,SI,28/02/2020
4380,0800040040,Prótesis en cirugía de cabeza y cuello. Prótesis valvular para emisión de voz de baja presión para reemplazo. Contiene: Tres cápsulas de gel. Una prótesis con calibre 20 Fr con guía introductora. Estéril. Longitud de la prótesis: 22 mm. Equipo.,FCO,125,ML.,generico,SI,28/02/2020
4381,0800040057,Prótesis valvulares cardíacas.  Valvular cardiaca mecánica universal mitroaórtica bivalva de carbón pirolita rotable. Calibre: 19 mm Pieza.,FCO,80,ML.,generico,SI,28/02/2020
4382,0800180101,Prótesis valvulares cardíacas.  Valvular cardiaca mecánica universal mitroaórtica bivalva de carbón pirolita rotable. Calibre: 21 mm Pieza.,FCO,1000,ML.,generico,SI,28/02/2020
4383,0800250052,Prótesis valvulares cardíacas.  Valvular cardiaca mecánica universal mitroaórtica bivalva de carbón pirolita rotable. Calibre: 23 mm Pieza.,ENV,250,GR,generico,SI,28/02/2020
4384,0800250128,Prótesis valvulares cardíacas.  Valvular cardiaca mecánica universal mitroaórtica bivalva de carbón pirolita rotable. Calibre: 25 mm Pieza.,CJA,100,PZA,generico,SI,28/02/2020
4385,0800250136,Prótesis valvulares cardíacas.  Valvular cardiaca mecánica universal mitroaórtica bivalva de carbón pirolita rotable. Calibre: 27 mm Pieza.,CJA,100,PZA,generico,SI,28/02/2020
4386,0800250193,Prótesis valvulares cardíacas.  Valvular cardiaca mecánica universal mitroaórtica bivalva de carbón pirolita rotable. Calibre: 29 mm Pieza.,BSA,10,PZA,generico,SI,28/02/2020
4387,0800250201,Prótesis valvulares cardíacas.  Valvular cardiaca mecánica universal mitroaórtica bivalva de carbón pirolita rotable. Calibre: 31 mm Pieza.,PZA,15,CM,generico,SI,28/02/2020
4388,0800250219,Prótesis valvulares cardíacas.  Valvular cardiaca mecánica universal mitroaórtica bivalva de carbón pirolita rotable. Calibre: 33 mm Pieza.,PZA,15,CM,generico,SI,28/02/2020
4389,0800250235,Válvulas.  Para derivación de líquido cefalorraquídeo de resorte presión muy baja de 15 a 40 mm de H2O catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Tamaño: Neonatal. Pieza.,PZA,7.6,CM,generico,SI,28/02/2020
4390,0800250250,Válvulas.  Para derivación de líquido cefalorraquídeo de resorte presión baja de 40 a 80 mm de H2O catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Tamaño: Neonatal. Pieza.,PZA,12.7,CM,generico,SI,28/02/2020
4391,0800250359,Válvulas.  Para derivación de líquido cefalorraquídeo de resorte presión media de 80 a 120 mm de H2O catéter cefálico o ventricular de 15 cm mínimo de longitud y catéter peritoneal de 85 cm mínimo de longitud. Incluye: aditamentos para su colocación. Estéril y desechable. Tamaño: Neonatal. Pieza.,PZA,10,CM,generico,SI,28/02/2020
