ID,CLAVE12,DESCRIPCION,UNIDAD,CANTI,TIPO,caracteristicas,redfrio,fecreg
6728,0808308852,Reactivos Químicos Piridina.  RA.  Frasco con 1000 g.  TA.,,,,generico,NO,28/02/2020
6729,0808309025,Reactivos químicos. Oxalato de potasio. H2O. RA. ACS. Cristales. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6730,0808309066,Reactivos Químicos Ácido fosfotúngstico. RA. Cristales. Frasco con 250 g. TA.,,,,generico,NO,28/02/2020
6731,0808309074,Reactivos Químicos Ácido fosfotúngstico. RA. Cristales. Frasco con 500 g. TA.,FCO,500,GR,generico,NO,28/02/2020
6732,0808309090,Reactivos Químicos Bromuro de amonio. QP. Granulado. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6733,0808309132,Reactivos químicos. Carbonato de litio. RA. Polvo. Frasco con  250 g. TA.,FCO,250,GR,generico,NO,28/02/2020
6734,0808309140,Reactivos Químicos. Cloruro de potasio. RA. ACS. Granulado. Frasco con 500 g. TA,FCO,500,GR,generico,NO,28/02/2020
6735,0808309157,Reactivos Químicos Cloruro de bario. 2 H2O. RA. ACS. Granulado. Frasco con 500 g.  TA.,,,,generico,NO,28/02/2020
6736,0808309165,Reactivos Químicos. Dicromato de potasio. RA. ACS. Cristales. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6737,0808309256,Reactivos Químicos Resorcinol. RA. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6738,0808309298,Reactivos Químicos Rojo oleoso. QP. Polvo. Frasco con  25 g. TA.,FCO,25,GR,generico,NO,28/02/2020
6739,0808309314,Reactivos Químicos Rojo oleoso. QP. Polvo. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6740,0808309389,Reactivos Químicos Sudán negro B. Colorante biológico. Frasco con 25 g. TA,FCO,25,GR,generico,NO,28/02/2020
6741,0808309397,Reactivos Químicos Sudán negro B. Colorante biológico. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6742,0808309405,Reactivos Químicos Ácido oxálico 2H2O. RA. Frasco con 1000 g. TA.,,,,generico,NO,28/02/2020
6743,0808309421,Reactivos Químicos Timol. NF. Cristales. Frasco con 114 g.  TA.,,,,generico,NO,28/02/2020
6744,0808309439,Reactivos Químicos Timol. NF. Cristales. Frasco con 250 g. TA.,FCO,250,GR,generico,NO,28/02/2020
6745,0808309462,Reactivos Químicos Tionina (Violeta de Laught). QP. Polvo. Frasco con 25 g. TA.,,,,generico,NO,28/02/2020
6746,0808309553,Reactivos Químicos Azul de metileno. QP. Polvo. Frasco con 100 g. TA.,FCO,100,GR,generico,NO,28/02/2020
6747,0808309561,Reactivos Químicos. Azul de timol. Indicador. ACS. Polvo. Frasco con 10 g. TA.,,,,generico,NO,28/02/2020
6748,0808309579,Reactivos Químicos Azul de nilo. QP. Polvo. Frasco con 25 g. TA.,,,,generico,NO,28/02/2020
6749,0808309595,Reactivos químicos. Tween 20 (monolaurato de polioxietilensorbitan). Técnico. Frasco con 500 g. TA.,FCO,500,GR,generico,NO,28/02/2020
6750,0808309603,Reactivos Químicos Tween 80 (monoleato de polioxietilensorbitán). QP. Frasco con 500 ml. TA.,,,,generico,NO,28/02/2020
6751,0808309660,Reactivos Químicos Verde luz (verde rápido) FCF. QP. Polvo. Frasco con 25 g. TA.,FCO,25,GR,generico,NO,28/02/2020
6752,0808309678,Reactivos Químicos Violeta de cresilo. QP. Polvo. Frasco con 25 g. TA.,FCO,25,GR,generico,NO,28/02/2020
6753,0808309694,Reactivos Químicos Yodato de potasio. RA. ACS. Granulado. Frasco con 500 g. TA,FCO,500,GR,generico,NO,28/02/2020
6754,0808309728,Reactivos químicos Cloruro de magnesio.6 H2O. Cristales. RA. ACS. Frasco con 500 g. RTC.,FCO,500,GR,generico,NO,28/02/2020
6755,0808309967,Reactivos Químicos Wright. QP. Cristales o polvo. Frasco con  10 g. TA.,,,,generico,NO,28/02/2020
6756,0808310113,Reactivos químicos Cloruro de cromo. RA. Cristales. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6757,0808310163,Reactivos químicos Agarosa para electroforesis. Frasco con 100 g. TA.,FCO,100,GR,generico,NO,28/02/2020
6758,0808310544,Reactivos Químicos Acetato de uranilo. RA. Frasco con 25 g. TA.,FCO,25,GR,generico,NO,28/02/2020
6759,0808310619,Reactivos Químicos Ácido succínico sal disódica anhidra 99%. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6760,0808311237,Reactivos Químicos Oxido de zinc. RA. Frasco con 1000 g. TA.,,,,generico,NO,28/02/2020
6761,0808311815,Reactivos químicos D-fructuosa 6 fosfato. Frasco con 5 g. RTC.,,,,generico,NO,28/02/2020
6762,0808312870,Reactivos Químicos. Ácido metafosfórico. Cristales. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6763,0808312938,Reactivos y Juegos de Reactivos para Pruebas Específicas. Tungstato de sodio al 10%. Solución acuosa. Frasco con 500 ml.  TA,,,,generico,NO,28/02/2020
6764,0808313209,Soluciones y amortiguadores Hepes amortiguador en solución acuosa 1 Molar pH 7.2-7.5. Para cultivo de tejidos. Frasco con 100 ml. RTC.,,,,generico,NO,28/02/2020
6765,0808313233,Reactivos químicos 2-propanol. Grado biología molecular. Frasco con 500 mg. TA.,,,,generico,NO,28/02/2020
6766,0808313241,Reactivos químicos Bromuro de etidio (bromuro de 7-diamino-10-etil-9-fenil-fenentridinio). Grado biología molecular. Frasco con 5 g. TA.,FCO,5,GR,generico,NO,28/02/2020
6767,0808313258,Sustancia biológicas Ditiotreitol (DTT). Grado biología molecular. Frasco con 5 g. R.,,,,generico,NO,28/02/2020
6768,0808313266,Reactivos químicos Fenol ultrapuro cristalino. Grado biología molecular. Frasco con 500 g. C (-20 °C).,FCO,500,GR,generico,NO,28/02/2020
6769,0808313274,Reactivos químicos Persulfato de amonio. Grado biología molecular. Frasco con 100 g. TA.,FCO,100,GR,generico,NO,28/02/2020
6770,0808313282,Reactivos químicos Agarosa ultrapura. Grado biología molecular. Frasco con 100 g. TA.,FCO,100,GR,generico,NO,28/02/2020
6771,0808313332,Reactivos químicos 3-amino-9-etil carbazol. Pureza mínimo de =95% Frasco con 50 g. RTC,,,,generico,NO,28/02/2020
6772,0808313340,Reactivos químicos TEMED (N N N' N'-tetrametiletilendiamino). Pureza mínimo del 99%. Frasco con 50 ml. TA.,FCO,50,ML.,generico,NO,28/02/2020
6773,0808313357,Reactivos químicos Acrilamida. Grado electroforesis. Pureza mínima del 99%. Libre de DNasa RNasa y actividad de proteasas. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6774,0808313365,Reactivos químicos Bis-Acrilamida    (NN'-Metilenbisacrilamida). Grado electroforesis. Pureza mínimo del 99%. Libre de Dnasa Rnasa y actividad de proteasas. Frasco con 500 g. RTC.,,,,generico,NO,28/02/2020
6775,0808313373,Sustancias biológicas antígenos sueros. Solución  premezclada  de  5-bromo-4-cloro-3-indolfosfato  /nitroazul  de  tetrazolio  (BCIP/NBT)  para  la visualización de los conjugados de fosfatasa alcalina en inmunoelectrotransferencia (western blot). Frasco con 100 ml. RTC.,,,,generico,NO,28/02/2020
6776,0808313381,Medios de cultivo complementos  Albúmina sérica bovina. Fracción V. Pureza 98-99%. Polvo cristalino. Frasco con 50 g. RTC.,FCO,50,GR,generico,NO,28/02/2020
6777,0808313399,Sustancia biológicas Conjugado antirrábico. Consta de anticuerpos monoclonales marcados con isotiocianato de fluoresceína (FITC) y azul de evans. Para aplicaciones en técnicas de inmunofluorescencia directa (IFD). Liofilizado. Frasco con 5 ml. RTC.,,,,generico,NO,28/02/2020
6778,0808313415,Sustancia biológicas Marcadores de peso molecular de 10-250 kDa. En bloques de agarosa de 1 mm. Paquete para 24 pruebas. RTC.,,,,generico,NO,28/02/2020
6779,0808313423,Reactivos químicos Marcador de peso molecular para DNA escalera de 100 pares de bases. Concentración de 1 µg por µL. Envase con 250 µg / 250 µL. CTC.,ENV,1,CONC,generico,NO,28/02/2020
6780,0808313431,Reactivos químicos 2-Amino-2-(hidroximethil)-13-propanediol (Tris base) para electroforesis. Grado biología molecular. Libre de DNAasas RNAasas y proteasas. Frasco con mínimo 100 g. TA.,,,,generico,NO,28/02/2020
6781,0808320014,Reactivos químicos Agente clarificante para sueros turbios. Frasco con 700 g. TA.,,,,generico,NO,28/02/2020
6782,0808320022,Reactivos químicos Aminoácidos esenciales. Solución (50X). Frasco con 200 ml. RTC.,,,,generico,NO,28/02/2020
6783,0808320030,Reactivos químicos Aminoácidos no esenciales. Solución (100X). Frasco con 100 ml. RTC.,,,,generico,NO,28/02/2020
6784,0808320048,Reactivos químicos Azul brillante de Coomassie R 250. QP. Polvo. Frasco con 5 g. TA,FCO,5,GR,generico,NO,28/02/2020
6785,0808320055,Reactivos químicos Azul brillante de Coomassie R 250. QP. Polvo. Frasco con 25 g. TA.,,,,generico,NO,28/02/2020
6786,0808320063,Reactivos químicos Azul tripano. QP. Polvo. Frasco con 5 g. TA.,,,,generico,NO,28/02/2020
6787,0808320071,Reactivos químicos Azul tripano. QP. Polvo. Frasco con 25 g.  TA.,FCO,25,GR,generico,NO,28/02/2020
6788,0808320089,Reactivos químicos Azul tripano. QP. Polvo. Frasco con 100 g. TA.,FCO,100,GR,generico,NO,28/02/2020
6789,0808320097,Reactivos químicos Bicarbonato de amonio. RA. Cristales. Frasco con 500 g. TA,,,,generico,NO,28/02/2020
6790,0808320105,Reactivos químicos Bicarbonato de amonio. RA. Cristales. Frasco con 2500 g. TA.,,,,generico,NO,28/02/2020
6791,0808320113,Reactivos Químicos Cloruro crómico. RA. Cristales. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6792,0808320121,Reactivos químicos Cloruro de amonio. RA. Cristales. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6793,0808320139,Reactivos químicos Dextrán peso molecular aproximado de 500000. Grado industrial. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6794,0808320147,Reactivos químicos Dextrán peso molecular aproximado de 500000. Grado industrial. 2 Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6795,0808320154,Reactivos químicos Dicloruro de histamina. RA. Cristales. Frasco con 5 g. RTC.,,,,generico,NO,28/02/2020
6796,0808320162,Reactivos químicos Dicloruro de histamina. RA. Cristales. Frasco con 25 g.  RTC.,,,,generico,NO,28/02/2020
6797,0808320170,Reactivos químicos Dicloruro de histamina. RA. Cristales. Frasco con 100 g. RTC.,,,,generico,NO,28/02/2020
6798,0808320188,Reactivos químicos 2-(5-difeniloxazol) (PPO). Para espectrometría de centelleo. Cristales. Frasco con 25 g. TA.,,,,generico,NO,28/02/2020
6799,0808320196,Reactivos químicos 2-(5-difeniloxazol) (PPO). Para espectrometría de centelleo. Cristales. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6800,0808320204,Reactivos químicos 2-(5-difeniloxazol) (PPO). Para espectrometría de centelleo. Cristales. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6801,0808320212,Reactivos químicos Ácido NNN'N' -tetracético. Etilenglicol bis.(beta-amino-etil-éter). RA. Cristales. Frasco con 10 g. TA.,,,,generico,NO,28/02/2020
6802,0808320220,Reactivos químicos Ácido NNN'N' -tetracético. Etilenglicol bis.(beta-amino-etil-éter). RA. Cristales. Frasco con 25 g. TA.,,,,generico,NO,28/02/2020
6803,0808320238,Reactivos químicos Ácido NNN'N' -tetracético. Etilenglicol bis.(beta-amino-etil-éter). RA. Cristales. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6804,0808320246,Reactivos químicos Ácido NNN'N' -tetracético. Etilenglicol bis.(beta-amino-etil-éter). RA. Cristales. Frasco con 250 g. TA.,,,,generico,NO,28/02/2020
6805,0808320253,Reactivos químicos 14 bis 2-(5-feniloxazolil) benceno; 22'-p-fenilen bis 5-fenil-oxazol (POPOP). Para espectrometría de centelleo. Polvo. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6806,0808320261,Reactivos químicos Ficoll tipo 400. Polvo. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6807,0808320279,Reactivos químicos Ficoll tipo 400. Polvo. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6808,0808320287,Reactivos químicos Para fines bioquímicos.  o-Ftaldehído para síntesis. Polvo. Frasco con  5 g.,,,,generico,NO,28/02/2020
6809,0808320295,Reactivos químicos Para fines bioquímicos. o-Ftaldehído para síntesis. Polvo. Frasco con 25 g. TA.,,,,generico,NO,28/02/2020
6810,0808320303,Reactivos químicos L-Glutamina. Para fines bioquímicos. Frasco con 25 g. TA.,,,,generico,NO,28/02/2020
6811,0808320311,Reactivos químicos Glutatión forma reducida. Cristales. RA. Frasco con 10 g. RTC.,,,,generico,NO,28/02/2020
6812,0808320329,Reactivos químicos Glutatión forma reducida. Cristales. RA. Frasco con 25 g. RTC.,,,,generico,NO,28/02/2020
6813,0808320337,Reactivos químicos Glutatión forma reducida. Cristales. RA. Frasco con 100 g. RTC.,,,,generico,NO,28/02/2020
6814,0808320345,Reactivos químicos Gránulos de Hengar. (Gránulos selenizados). RA. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6815,0808320352,Sustancias biológicas Heparina de 1000 U/ml. Frasco con 10 ml. TA.,,,,generico,NO,28/02/2020
6816,0808320360,Reactivos químicos n-Heptano. Para espectroscopía UV. Frasco con  25 ml. TA.,,,,generico,NO,28/02/2020
6817,0808320378,Reactivos químicos n-Heptano. Para espectroscopía UV. Frasco con  100 ml. TA.,,,,generico,NO,28/02/2020
6818,0808320386,Reactivos químicos n-Heptano. Para espectroscopía UV. Frasco con  500 ml. TA.,,,,generico,NO,28/02/2020
6819,0808320394,Reactivos químicos n-Heptano. Para espectroscopía UV. Frasco con 1000 ml. TA.,,,,generico,NO,28/02/2020
6820,0808320402,Reactivos y juegos de reactivos para pruebas específicas Hypaque al 50%. Solución inyectable. Frasco ámpula de 31 ml. TA.,,,,generico,NO,28/02/2020
6821,0808320410,Reactivos químicos Inulina obtenida de Dahlia tubers. Polvo liofilizado. Frasco con  25 g. TA.,,,,generico,NO,28/02/2020
6822,0808320428,Reactivos químicos Inulina obtenida de Dahlia tubers. Polvo liofilizado. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6823,0808320444,Reactivos químicos Nitro-azul de tetrazolio. 2-2'-di-p-nitrofenil-5-5'-difenil-3-3'-(3-3'-dimetoxi-4-4'-difenilen). cloruro de ditetrazolio Grado III.  Cristales. Frasco con 1 g. RTC.,,,,generico,NO,28/02/2020
6824,0808320451,Reactivos químicos Nitro-azul de tetrazolio. 2-2'-di-p-nitrofenil-5-5'-difenil-3-3'-(3-3'-dimetoxi-4-4'-difenilen). cloruro de ditetrazolio Grado III.  Cristales. Frasco con 5 g. RTC.,,,,generico,NO,28/02/2020
6825,0808320469,Reactivos químicos Percoll. Frasco con 25 ml. RTC.,,,,generico,NO,28/02/2020
6826,0808320477,Reactivos químicos Percoll. Frasco con  100 ml. RTC.,,,,generico,NO,28/02/2020
6827,0808320485,Reactivos químicos Percoll. Frasco con  500 ml. RTC.,,,,generico,NO,28/02/2020
6828,0808320493,Reactivos químicos Percoll. Frasco con 1000 ml. RTC.,,,,generico,NO,28/02/2020
6829,0808320501,Reactivos químicos Piruvato de Sodio. Solución 100 X. Frasco con 100 ml. RTC.,,,,generico,NO,28/02/2020
6830,0808320519,Reactivos químicos Polietilenglicol 6 000. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6831,0808320527,Reactivos químicos Polietilenglicol 6 000. Frasco con 1000 g. TA.,,,,generico,NO,28/02/2020
6832,0808320535,Reactivos químicos Reactivo de fenol. Reactivo preparado según Folin -Ciocalteu. Frasco con 500 ml. TA.,,,,generico,NO,28/02/2020
6833,0808320543,Reactivos y Juegos de Reactivos para Pruebas Específicas. Sulfato de aluminio. RA. Cristales. Frasco con 500 g. TA.,FCO,500,GR,generico,NO,28/02/2020
6834,0808320550,Reactivos químicos Sulfato de potasio. RA. Cristales. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6835,0808320568,Reactivos Químicos. Tiomersal. (Timerosal). Polvo. Frasco con 10 g. TA.,,,,generico,NO,28/02/2020
6836,0808320576,Reactivos químicos Timidina (1[2-desoxi-beta-D-ribofuranosil] 5 metil uracilo). RA. Cristales. Frasco con 10 g. TA.,,,,generico,NO,28/02/2020
6837,0808320584,Reactivos químicos Timidina (1[2-desoxi-beta-D-ribofuranosil] 5 metil uracilo). RA. Cristales. Frasco con 25 g. TA.,,,,generico,NO,28/02/2020
6838,0808320592,Reactivos químicos Timidina (1[2-desoxi-beta-D-ribofuranosil] 5 metil uracilo). RA. Cristales. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6839,0808320600,Radiofármacos y generadores de radionuclidos. Timidina H3 (metil H3 ). ImCi/ml. Frasco con 1 ml. RTC.,,,,generico,NO,28/02/2020
6840,0808320618,Reactivos químicos Para fines bioquímicos o-Ftaldehído para síntesis. Polvo. Frasco con  1 g.  TA.,,,,generico,NO,28/02/2020
6841,0808320832,Sustancias biológicas L-Glutamina. Frasco con 100 g. RTC.,FCO,100,GR,generico,NO,28/02/2020
6842,0808321012,Sustancias biológicas antígenos sueros. Fitohemaglutinina M. Frasco con 10 ml. RTC.,FCO,10,ML.,generico,NO,28/02/2020
6843,0808321046,Reactivos químicos Nitroprusiato de sodio. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6844,0808321590,Reactivos y juegos de reactivos para pruebas específicas Hypaque-Ficoll. Densidad 1.083. Frasco con 100 ml. Caja con 6. TA.,,,,generico,NO,28/02/2020
6845,0808322036,Reactivos y juegos de reactivos para pruebas específicas Gliceraldehido-3-fosfato deshidrogenasa. Frasco ámpula con 1000 U. RTC.,,,,generico,NO,28/02/2020
6846,0808322333,Reactivos químicos 2-mercapto-etanol. RA. Frasco con 100 ml. TA.,FCO,100,ML.,generico,NO,28/02/2020
6847,0808322614,Reactivos químicos D-fructuosa 6 fosfato sal sódica. Grado 1. Polvo. Frasco con 5 g. RTC.,,,,generico,NO,28/02/2020
6848,0808322622,Reactivos y juegos de reactivos para pruebas específicas Glucosa-6-fosfato deshidrogenasa. Equipo para 20 pruebas. RTC.,,,,generico,NO,28/02/2020
6849,0808323158,Reactivos y juegos de reactivos para pruebas específicas Nicotinamida adenina-Dinucleótido (NADPH) reducido. Frasco con 250 mg. RTC.,,,,generico,NO,28/02/2020
6850,0808323844,Reactivos químicos Acetato de sodio 3 H2O. Frasco con 250 g. TA.,FCO,250,GR,generico,NO,28/02/2020
6851,0808323851,Reactivos químicos Cloruro de amonio. RA. Frasco con 100 g. TA.,FCO,100,GR,generico,NO,28/02/2020
6852,0808323869,Reactivos químicos  Hypaque. Frasco con 50 g. TA.,,,,generico,NO,28/02/2020
6853,0808324022,Reactivos y juegos de reactivos para pruebas específicas Para determinación en plasma o suero de anticuerpos anti-VIH por prueba que no requiere equipo de lavado y de lectura. Para mínimo 40 pruebas. Solicitar por número de pruebas. RTC.,ENV,-,PBA,generico,NO,28/02/2020
6854,0808324107,Suplementos o aditivos. L-arginina. RA. Frasco con 100 g. RTC.,FCO,100,GR,generico,NO,28/02/2020
6855,0808324115,Sustancias biológicas antígenos sueros Tiomersal (Timerosal). QP. Frasco con 250 g. TA.,,,,generico,NO,28/02/2020
6856,0808324123,Reactivos químicos 2-mercapto-etanol. RA. Frasco con 25 ml. TA.,FCO,25,ML.,generico,NO,28/02/2020
6857,0808324131,Reactivos químicos 5-bromo-4 cloro-3 indol fosfato sal disódica. Grado biología molecular. Frasco con 1 g. C (0 °C).,,,,generico,NO,28/02/2020
6858,0808324149,Sustancia biológicas DNA polimerasa de Thermus aquaticus. (Taq-polimerasa) recombinante. Grado biología molecular. Frasco con 5 unidades/microlitro. C (-20 °C 0 °C).,FCO,5,U,generico,NO,28/02/2020
6859,0808324230,Reactivos Químicos Resina sintética. Medio de montaje rápido para preparaciones histológicas ordinarias y de microscopía electrónica. Envase con 500 ml.,ENV,500,ML.,generico,NO,28/02/2020
6860,0808324248,Medios de capacitación espermática Kit de soluciones de gradientes para espermas Kit de soluciones de gradiente para espermas es un juego de dos diferentes soluciones compuestas de partículas de sílice recubiertas de silano hidrofílico concentradas al 40% y al 80% respectivamente. Suplementado con albúmina sérica humana (10mg/ml) y gentamicina (0.01mg/ml) con pH de 7.7 a 7.9 osmolaridad de 285 a 295 mOsm/kg MEA > 75%. Endotoxinas < 0.4 EU/ml. Juego de reactivos. Frasco con 50 ml de cada solución. RTC.,,,,generico,NO,28/02/2020
6861,0808324255,Medios de capacitación espermática Amortiguador de Gametos Solución  salina  amortiguada  de  bicarbonato  para  preparación  de  gametos  (en  la  inseminación intrauterina). Suplementado con albúmina sérica humana (10mg/ml) y gentamicina (0.01mg/ml) Osmolaridad de 285 a 295 mOsm/kg MEA > 75%. Endotoxinas < 0.4 EU/ml. Frasco con 100 ml. RTC.,,,,generico,NO,28/02/2020
6862,0808324263,Medios de capacitación espermática Medio de cultivo para espermas. Medio de cultivo para preparación de espermas (en la inseminación intrauterina). Suplementado con albúmina sérica humana Osmolaridad de 285 a 295 mOsm/kg MEA > 75%. Endotoxinas < 0.4 EU/ml. Frasco con 100 ml RTC.,,,,generico,NO,28/02/2020
6863,0808324289,Reactivos Químicos. D-Fructuosa. RA. Frasco de 100 g. TA.,,,,generico,NO,28/02/2020
6864,0808324297,Reactivos Químicos. D-Manitol. RA. Frasco con 1000 g. TA.,,,,generico,NO,28/02/2020
6865,0808324305,Reactivos Químicos. D-Sorbitol. RA. Frasco con 500 g. TA.,,,,generico,NO,28/02/2020
6866,0808324313,Reactivos Químicos. D-Fructuosa. Pureza mínimo de 99%. Frasco con 100 g. TA.,,,,generico,NO,28/02/2020
6867,0808330013,Reactivos químicos Alcohol isoamílico. Grado biología molecular. Frasco con 960 ml. TA.,FCO,960,ML.,generico,NO,28/02/2020
